Timestamp,User,Host Name,Message
1554195391,RFrank,OfficeComputer1,Logged On Successful
1554195391,SConrad,TestSystem2,Started Python Client
1554195393,MBowen,OfficeComputer6,Logged On Successful
1554195395,HMcCann,OfficeComputer6,Logged On Successful
1554195395,LMarshall,OfficeComputer2,Started SNMP Client
1554195397,TRivers,TestSystem2,Logged Off Successful
1554195399,HMcCann,OfficeComputer7,Logged On Successful
1554195399,RFrank,OfficeComputer1,Started Web Client
1554195399,HMcCann,OfficeComputer6,Started SNMP Client
1554195401,RKelly,OfficeComputer3,Logged On Successful
1554195401,MBowen,OfficeComputer6,Started SNMP Client
1554195401,HMcCann,OfficeComputer7,Started SNMP Client
1554195403,WDavis,OfficeComputer3,Logged Off Successful
1554195405,LCarney,OfficeComputer9,Logged Off Successful
1554195407,RMelton,OfficeComputer10,Logged Off Successful
1554195409,LBaker,OfficeComputer8,Logged On Successful
1554195409,RKelly,OfficeComputer3,Started FTP Client
1554195410,LBaker,OfficeComputer8,Started FTP Client
1554195411,LBaker,TestSystem2,Logged Off Successful
1554195413,EJacobs,OfficeComputer17,Logged On Successful
1554195415,PCannon,Server2,Logged Off Successful
1554195417,TRivers,OfficeComputer5,Logged On Successful
1554195417,EJacobs,OfficeComputer17,Started Web Client
1554195418,TRivers,OfficeComputer5,Started Web Client
1554195419,LRobinett,OfficeComputer11,Logged Off Successful
1554195421,LBaker,OfficeComputer15,Logged On Successful
1554195423,WDavis,OfficeComputer6,Logged On Successful
1554195425,LRobinett,OfficeComputer2,Logged On Successful
1554195425,WDavis,OfficeComputer6,Started SNMP Client
1554195427,RKelly,OfficeComputer16,Logged On Successful
1554195428,LBaker,OfficeComputer15,Started FTP Client
1554195429,SConrad,OfficeComputer10,Logged On Successful
1554195431,RFrank,OfficeComputer1,Logged On Successful
1554195433,MBowen,OfficeComputer18,Logged Off Successful
1554195433,LRobinett,OfficeComputer2,Started FTP Client
1554195433,SConrad,OfficeComputer10,Started FTP Client
1554195435,DHawkins,OfficeComputer17,Logged On Successful
1554195435,RKelly,OfficeComputer16,Started Web Client
1554195436,RFrank,OfficeComputer1,Started SNMP Client
1554195437,LMarshall,OfficeComputer5,Logged On Successful
1554195438,LMarshall,OfficeComputer5,Started FTP Client
1554195439,LCarney,OfficeComputer19,Logged On Successful
1554195441,SWayman,OfficeComputer11,Logged On Successful
1554195441,LCarney,OfficeComputer19,Started FTP Client
1554195443,RFrank,Server1,Logged On Successful
1554195443,DHawkins,OfficeComputer17,Started FTP Client
1554195445,HMcCann,Server2,Logged Off Successful
1554195447,RKelly,OfficeComputer5,Logged On Successful
1554195447,SWayman,OfficeComputer11,Started FTP Client
1554195447,RFrank,Server1,Started SNMP Client
1554195449,EJacobs,OfficeComputer14,Logged Off Successful
1554195451,LMarshall,OfficeComputer9,Logged On Successful
1554195451,RKelly,OfficeComputer5,Started FTP Client
1554195453,LMarshall,OfficeComputer16,Logged Off Successful
1554195455,TRivers,OfficeComputer13,Logged On Successful
1554195457,DHawkins,OfficeComputer3,Logged Off Successful
1554195459,RFrank,OfficeComputer11,Logged Off Successful
1554195459,LMarshall,OfficeComputer9,Started Web Client
1554195460,TRivers,OfficeComputer13,Started Web Client
1554195461,MFoster,OfficeComputer9,Logged On Successful
1554195463,WDavis,OfficeComputer4,Logged On Successful
1554195465,RMelton,OfficeComputer6,Logged On Successful
1554195467,HMcCann,OfficeComputer20,Logged On Successful
1554195468,WDavis,OfficeComputer4,Started FTP Client
1554195468,HMcCann,OfficeComputer20,Started FTP Client
1554195469,RMelton,Server1,Logged On Successful
1554195469,MFoster,OfficeComputer9,Started Web Client
1554195471,SWayman,TestSystem1,Logged Off Successful
1554195471,RMelton,OfficeComputer6,Started Python Client
1554195471,RMelton,Server1,Started FTP Client
1554195473,LCarney,Server1,Logged On Successful
1554195475,KSwanson,OfficeComputer19,Logged Off Successful
1554195476,LCarney,Server1,Started Python Client
1554195477,MBowen,OfficeComputer11,Logged On Successful
1554195479,LCarney,OfficeComputer15,Logged On Successful
1554195480,MBowen,OfficeComputer11,Started SNMP Client
1554195481,MBowen,OfficeComputer18,Logged Off Successful
1554195481,LCarney,OfficeComputer15,Started SNMP Client
1554195483,TRivers,OfficeComputer7,Logged Off Successful
1554195485,LCarney,OfficeComputer8,Logged On Successful
1554195487,RFrank,OfficeComputer9,Logged Off Successful
1554195489,MBowen,OfficeComputer19,Logged On Successful
1554195491,LRobinett,OfficeComputer3,Logged On Successful
1554195491,LCarney,OfficeComputer8,Started Python Client
1554195493,LCarney,OfficeComputer18,Logged On Successful
1554195494,MBowen,OfficeComputer19,Started Web Client
1554195495,HMcCann,OfficeComputer13,Logged Off Successful
1554195497,EJacobs,OfficeComputer14,Logged On Successful
1554195497,LCarney,OfficeComputer18,Started FTP Client
1554195499,PCannon,OfficeComputer18,Logged On Successful
1554195499,LRobinett,OfficeComputer3,Started SNMP Client
1554195499,EJacobs,OfficeComputer14,Started Web Client
1554195500,PCannon,OfficeComputer18,Started SNMP Client
1554195501,SConrad,OfficeComputer4,Logged Off Successful
1554195503,BCombs,OfficeComputer8,Logged On Successful
1554195505,SConrad,Server2,Logged Off Successful
1554195506,BCombs,OfficeComputer8,Started FTP Client
1554195507,SWayman,Server3,Logged On Successful
1554195509,RMelton,OfficeComputer20,Logged On Successful
1554195511,RKelly,OfficeComputer17,Logged Off Successful
1554195513,LRobinett,OfficeComputer5,Logged Off Successful
1554195513,RMelton,OfficeComputer20,Started FTP Client
1554195515,RMelton,OfficeComputer14,Logged On Successful
1554195515,SWayman,Server3,Started SNMP Client
1554195517,EJacobs,OfficeComputer12,Logged Off Successful
1554195519,WDavis,OfficeComputer11,Logged Off Successful
1554195520,RMelton,OfficeComputer14,Started FTP Client
1554195521,RKelly,OfficeComputer13,Logged Off Successful
1554195523,BCombs,OfficeComputer12,Logged On Successful
1554195525,MBowen,OfficeComputer5,Logged Off Successful
1554195527,LBaker,Server1,Logged Off Successful
1554195528,BCombs,OfficeComputer12,Started FTP Client
1554195529,LMarshall,OfficeComputer9,Logged On Successful
1554195531,BCombs,Server2,Logged On Successful
1554195532,LMarshall,OfficeComputer9,Started Python Client
1554195533,LCarney,OfficeComputer5,Logged On Successful
1554195534,BCombs,Server2,Started Web Client
1554195535,MFoster,OfficeComputer17,Logged On Successful
1554195537,RMelton,OfficeComputer3,Logged On Successful
1554195539,WDavis,OfficeComputer10,Logged Off Successful
1554195539,MFoster,OfficeComputer17,Started SNMP Client
1554195540,LCarney,OfficeComputer5,Started FTP Client
1554195541,EJacobs,OfficeComputer10,Logged On Successful
1554195543,WDavis,OfficeComputer9,Logged Off Successful
1554195545,LRobinett,OfficeComputer16,Logged Off Successful
1554195545,RMelton,OfficeComputer3,Started Python Client
1554195545,EJacobs,OfficeComputer10,Started FTP Client
1554195547,SWayman,OfficeComputer11,Logged On Successful
1554195549,LRobinett,OfficeComputer19,Logged Off Successful
1554195551,SWayman,OfficeComputer4,Logged Off Successful
1554195553,BCombs,Server3,Logged On Successful
1554195553,SWayman,OfficeComputer11,Started SNMP Client
1554195555,LRobinett,OfficeComputer12,Logged Off Successful
1554195556,BCombs,Server3,Started Python Client
1554195557,SConrad,OfficeComputer4,Logged On Successful
1554195559,MFoster,OfficeComputer10,Logged On Successful
1554195561,DHawkins,OfficeComputer2,Logged Off Successful
1554195561,SConrad,OfficeComputer4,Started Web Client
1554195563,DHawkins,OfficeComputer20,Logged On Successful
1554195563,MFoster,OfficeComputer10,Started SNMP Client
1554195565,BCombs,OfficeComputer20,Logged Off Successful
1554195567,MFoster,OfficeComputer9,Logged On Successful
1554195568,DHawkins,OfficeComputer20,Started SNMP Client
1554195569,BCombs,OfficeComputer6,Logged On Successful
1554195570,MFoster,OfficeComputer9,Started Web Client
1554195571,LBaker,OfficeComputer17,Logged On Successful
1554195573,SWayman,OfficeComputer19,Logged Off Successful
1554195573,BCombs,OfficeComputer6,Started Web Client
1554195575,TRivers,OfficeComputer10,Logged On Successful
1554195576,LBaker,OfficeComputer17,Started FTP Client
1554195577,MFoster,OfficeComputer12,Logged Off Successful
1554195579,TRivers,Server3,Logged Off Successful
1554195580,TRivers,OfficeComputer10,Started SNMP Client
1554195581,MBowen,OfficeComputer17,Logged On Successful
1554195583,LMarshall,Server3,Logged On Successful
1554195585,MBowen,OfficeComputer4,Logged On Successful
1554195587,MFoster,OfficeComputer5,Logged Off Successful
1554195587,MBowen,OfficeComputer17,Started Web Client
1554195589,MBowen,OfficeComputer20,Logged Off Successful
1554195590,MBowen,OfficeComputer4,Started Python Client
1554195591,PCannon,Server2,Logged On Successful
1554195591,LMarshall,Server3,Started Web Client
1554195593,LBaker,OfficeComputer13,Logged On Successful
1554195593,PCannon,Server2,Started Python Client
1554195594,LBaker,OfficeComputer13,Started Python Client
1554195595,HMcCann,OfficeComputer9,Logged Off Successful
1554195597,EJacobs,OfficeComputer6,Logged Off Successful
1554195599,HMcCann,TestSystem2,Logged Off Successful
1554195601,MBowen,OfficeComputer7,Logged Off Successful
1554195603,MBowen,OfficeComputer18,Logged On Successful
1554195605,LCarney,TestSystem1,Logged Off Successful
1554195607,WDavis,OfficeComputer19,Logged Off Successful
1554195607,MBowen,OfficeComputer18,Started Web Client
1554195609,EJacobs,OfficeComputer12,Logged On Successful
1554195611,LMarshall,Server3,Logged Off Successful
1554195613,SWayman,OfficeComputer4,Logged Off Successful
1554195613,EJacobs,OfficeComputer12,Started Web Client
1554195615,TRivers,TestSystem2,Logged On Successful
1554195617,RFrank,OfficeComputer1,Logged Off Successful
1554195619,HMcCann,OfficeComputer11,Logged On Successful
1554195619,TRivers,TestSystem2,Started SNMP Client
1554195621,TRivers,OfficeComputer11,Logged Off Successful
1554195623,LRobinett,Server1,Logged On Successful
1554195623,HMcCann,OfficeComputer11,Started Web Client
1554195625,RMelton,TestSystem2,Logged Off Successful
1554195627,TRivers,OfficeComputer7,Logged Off Successful
1554195628,LRobinett,Server1,Started Python Client
1554195629,WDavis,OfficeComputer20,Logged On Successful
1554195631,SConrad,OfficeComputer16,Logged On Successful
1554195633,RMelton,OfficeComputer9,Logged Off Successful
1554195635,BCombs,OfficeComputer14,Logged Off Successful
1554195637,EJacobs,OfficeComputer10,Logged On Successful
1554195637,WDavis,OfficeComputer20,Started Python Client
1554195639,RMelton,OfficeComputer2,Logged On Successful
1554195639,SConrad,OfficeComputer16,Started Python Client
1554195641,MFoster,OfficeComputer18,Logged Off Successful
1554195643,LRobinett,OfficeComputer19,Logged On Successful
1554195645,LMarshall,OfficeComputer4,Logged On Successful
1554195645,EJacobs,OfficeComputer10,Started Web Client
1554195645,LRobinett,OfficeComputer19,Started SNMP Client
1554195647,SWayman,OfficeComputer4,Logged On Successful
1554195647,RMelton,OfficeComputer2,Started Web Client
1554195649,RKelly,Server1,Logged On Successful
1554195649,LMarshall,OfficeComputer4,Started SNMP Client
1554195651,LRobinett,OfficeComputer9,Logged On Successful
1554195652,RKelly,Server1,Started SNMP Client
1554195653,EJacobs,OfficeComputer6,Logged Off Successful
1554195654,SWayman,OfficeComputer4,Started SNMP Client
1554195655,SConrad,OfficeComputer10,Logged Off Successful
1554195657,LMarshall,OfficeComputer19,Logged On Successful
1554195659,SConrad,OfficeComputer6,Logged On Successful
1554195659,LRobinett,OfficeComputer9,Started SNMP Client
1554195661,BCombs,OfficeComputer2,Logged On Successful
1554195663,LBaker,OfficeComputer15,Logged Off Successful
1554195663,LMarshall,OfficeComputer19,Started FTP Client
1554195665,RFrank,OfficeComputer13,Logged On Successful
1554195667,SConrad,Server1,Logged Off Successful
1554195667,SConrad,OfficeComputer6,Started Python Client
1554195667,BCombs,OfficeComputer2,Started SNMP Client
1554195669,BCombs,OfficeComputer3,Logged On Successful
1554195671,MFoster,Server2,Logged Off Successful
1554195672,RFrank,OfficeComputer13,Started Web Client
1554195672,BCombs,OfficeComputer3,Started FTP Client
1554195673,KSwanson,OfficeComputer7,Logged Off Successful
1554195675,MBowen,TestSystem2,Logged Off Successful
1554195677,WDavis,OfficeComputer17,Logged Off Successful
1554195679,DHawkins,TestSystem2,Logged On Successful
1554195681,HMcCann,OfficeComputer20,Logged On Successful
1554195683,BCombs,OfficeComputer9,Logged Off Successful
1554195683,HMcCann,OfficeComputer20,Started Web Client
1554195685,DHawkins,OfficeComputer18,Logged Off Successful
1554195687,LCarney,OfficeComputer4,Logged On Successful
1554195687,DHawkins,TestSystem2,Started Web Client
1554195689,TRivers,OfficeComputer20,Logged On Successful
1554195691,RFrank,OfficeComputer15,Logged Off Successful
1554195693,MFoster,OfficeComputer14,Logged Off Successful
1554195693,TRivers,OfficeComputer20,Started Python Client
1554195694,LCarney,OfficeComputer4,Started FTP Client
1554195695,EJacobs,OfficeComputer5,Logged On Successful
1554195697,SConrad,OfficeComputer3,Logged Off Successful
1554195699,LCarney,OfficeComputer2,Logged Off Successful
1554195701,HMcCann,Server3,Logged Off Successful
1554195702,EJacobs,OfficeComputer5,Started Web Client
1554195703,EJacobs,OfficeComputer6,Logged Off Successful
1554195705,LRobinett,OfficeComputer2,Logged On Successful
1554195707,SWayman,OfficeComputer7,Logged Off Successful
1554195707,LRobinett,OfficeComputer2,Started Web Client
1554195709,HMcCann,TestSystem2,Logged Off Successful
1554195711,LCarney,OfficeComputer3,Logged On Successful
1554195713,PCannon,OfficeComputer13,Logged Off Successful
1554195715,TRivers,OfficeComputer14,Logged On Successful
1554195717,SWayman,OfficeComputer1,Logged Off Successful
1554195718,TRivers,OfficeComputer14,Started FTP Client
1554195719,RFrank,OfficeComputer14,Logged On Successful
1554195719,LCarney,OfficeComputer3,Started Web Client
1554195721,MFoster,OfficeComputer4,Logged Off Successful
1554195723,LBaker,OfficeComputer19,Logged Off Successful
1554195725,RMelton,OfficeComputer17,Logged Off Successful
1554195726,RFrank,OfficeComputer14,Started FTP Client
1554195727,MFoster,OfficeComputer2,Logged On Successful
1554195729,SConrad,OfficeComputer15,Logged On Successful
1554195729,MFoster,OfficeComputer2,Started SNMP Client
1554195730,SConrad,OfficeComputer15,Started SNMP Client
1554195731,RMelton,OfficeComputer20,Logged Off Successful
1554195733,LCarney,OfficeComputer17,Logged Off Successful
1554195735,LCarney,OfficeComputer12,Logged Off Successful
1554195737,LRobinett,OfficeComputer5,Logged On Successful
1554195739,LRobinett,OfficeComputer6,Logged Off Successful
1554195740,LRobinett,OfficeComputer5,Started FTP Client
1554195741,KSwanson,OfficeComputer15,Logged On Successful
1554195743,BCombs,OfficeComputer13,Logged Off Successful
1554195745,TRivers,OfficeComputer7,Logged On Successful
1554195746,TRivers,OfficeComputer7,Started FTP Client
1554195747,WDavis,Server2,Logged On Successful
1554195747,KSwanson,OfficeComputer15,Started Python Client
1554195749,MBowen,OfficeComputer3,Logged On Successful
1554195749,WDavis,Server2,Started Web Client
1554195751,WDavis,OfficeComputer3,Logged On Successful
1554195753,TRivers,OfficeComputer12,Logged On Successful
1554195754,TRivers,OfficeComputer12,Started SNMP Client
1554195755,LCarney,OfficeComputer14,Logged Off Successful
1554195755,WDavis,OfficeComputer3,Started Web Client
1554195757,MBowen,OfficeComputer20,Logged On Successful
1554195757,MBowen,OfficeComputer3,Started FTP Client
1554195759,TRivers,OfficeComputer18,Logged Off Successful
1554195761,HMcCann,Server2,Logged On Successful
1554195763,LRobinett,TestSystem1,Logged On Successful
1554195764,MBowen,OfficeComputer20,Started Python Client
1554195765,RMelton,OfficeComputer15,Logged On Successful
1554195767,WDavis,OfficeComputer19,Logged Off Successful
1554195767,HMcCann,Server2,Started Python Client
1554195768,LRobinett,TestSystem1,Started SNMP Client
1554195768,RMelton,OfficeComputer15,Started SNMP Client
1554195769,PCannon,OfficeComputer5,Logged Off Successful
1554195771,KSwanson,Server1,Logged On Successful
1554195773,RKelly,TestSystem2,Logged Off Successful
1554195773,KSwanson,Server1,Started Python Client
1554195775,SWayman,OfficeComputer10,Logged On Successful
1554195777,WDavis,OfficeComputer5,Logged On Successful
1554195779,MFoster,OfficeComputer11,Logged Off Successful
1554195779,WDavis,OfficeComputer5,Started Web Client
1554195781,MBowen,OfficeComputer1,Logged On Successful
1554195782,MBowen,OfficeComputer1,Started SNMP Client
1554195783,LMarshall,OfficeComputer1,Logged On Successful
1554195783,SWayman,OfficeComputer10,Started SNMP Client
1554195785,PCannon,OfficeComputer12,Logged On Successful
1554195786,PCannon,OfficeComputer12,Started Web Client
1554195787,EJacobs,OfficeComputer2,Logged On Successful
1554195788,LMarshall,OfficeComputer1,Started Python Client
1554195788,EJacobs,OfficeComputer2,Started Python Client
1554195789,LBaker,OfficeComputer13,Logged Off Successful
1554195791,MFoster,OfficeComputer14,Logged On Successful
1554195793,LBaker,OfficeComputer15,Logged On Successful
1554195795,SConrad,OfficeComputer5,Logged On Successful
1554195795,MFoster,OfficeComputer14,Started Web Client
1554195797,LMarshall,OfficeComputer12,Logged Off Successful
1554195797,SConrad,OfficeComputer5,Started FTP Client
1554195799,LBaker,OfficeComputer2,Logged On Successful
1554195801,DHawkins,OfficeComputer14,Logged Off Successful
1554195801,LBaker,OfficeComputer15,Started SNMP Client
1554195802,LBaker,OfficeComputer2,Started SNMP Client
1554195803,SWayman,OfficeComputer10,Logged Off Successful
1554195805,EJacobs,OfficeComputer2,Logged On Successful
1554195806,EJacobs,OfficeComputer2,Started FTP Client
1554195807,PCannon,OfficeComputer20,Logged On Successful
1554195809,PCannon,OfficeComputer16,Logged Off Successful
1554195811,EJacobs,OfficeComputer17,Logged Off Successful
1554195812,PCannon,OfficeComputer20,Started Python Client
1554195813,LBaker,OfficeComputer2,Logged Off Successful
1554195815,LBaker,Server2,Logged Off Successful
1554195817,MBowen,OfficeComputer15,Logged Off Successful
1554195819,EJacobs,OfficeComputer8,Logged On Successful
1554195821,WDavis,OfficeComputer9,Logged On Successful
1554195823,SWayman,OfficeComputer20,Logged Off Successful
1554195824,EJacobs,OfficeComputer8,Started Python Client
1554195825,LMarshall,OfficeComputer12,Logged On Successful
1554195827,DHawkins,OfficeComputer16,Logged Off Successful
1554195827,WDavis,OfficeComputer9,Started Web Client
1554195829,EJacobs,Server2,Logged On Successful
1554195831,MBowen,OfficeComputer2,Logged On Successful
1554195832,LMarshall,OfficeComputer12,Started SNMP Client
1554195833,DHawkins,OfficeComputer10,Logged On Successful
1554195834,DHawkins,OfficeComputer10,Started Web Client
1554195835,MBowen,OfficeComputer3,Logged On Successful
1554195836,MBowen,OfficeComputer3,Started FTP Client
1554195837,KSwanson,OfficeComputer8,Logged Off Successful
1554195837,EJacobs,Server2,Started SNMP Client
1554195837,MBowen,OfficeComputer2,Started FTP Client
1554195839,MBowen,OfficeComputer5,Logged Off Successful
1554195841,BCombs,Server2,Logged On Successful
1554195843,LMarshall,OfficeComputer2,Logged Off Successful
1554195845,TRivers,TestSystem2,Logged Off Successful
1554195847,LCarney,OfficeComputer9,Logged On Successful
1554195848,BCombs,Server2,Started SNMP Client
1554195849,RFrank,OfficeComputer2,Logged On Successful
1554195851,PCannon,OfficeComputer13,Logged Off Successful
1554195853,TRivers,Server2,Logged Off Successful
1554195854,LCarney,OfficeComputer9,Started Python Client
1554195855,MFoster,OfficeComputer13,Logged On Successful
1554195856,RFrank,OfficeComputer2,Started FTP Client
1554195857,SConrad,OfficeComputer6,Logged Off Successful
1554195859,PCannon,OfficeComputer20,Logged On Successful
1554195861,EJacobs,OfficeComputer10,Logged Off Successful
1554195861,MFoster,OfficeComputer13,Started SNMP Client
1554195863,LMarshall,OfficeComputer5,Logged Off Successful
1554195863,PCannon,OfficeComputer20,Started Web Client
1554195865,RMelton,OfficeComputer10,Logged Off Successful
1554195867,KSwanson,OfficeComputer5,Logged On Successful
1554195869,HMcCann,TestSystem1,Logged On Successful
1554195869,KSwanson,OfficeComputer5,Started Python Client
1554195871,HMcCann,OfficeComputer17,Logged On Successful
1554195873,SConrad,OfficeComputer19,Logged On Successful
1554195875,HMcCann,OfficeComputer17,Logged Off Successful
1554195875,HMcCann,TestSystem1,Started Web Client
1554195877,HMcCann,OfficeComputer18,Logged Off Successful
1554195877,HMcCann,OfficeComputer17,Started Python Client
1554195879,SWayman,OfficeComputer9,Logged On Successful
1554195881,LRobinett,OfficeComputer3,Logged On Successful
1554195881,SConrad,OfficeComputer19,Started FTP Client
1554195883,SConrad,Server2,Logged On Successful
1554195885,BCombs,Server3,Logged On Successful
1554195887,KSwanson,OfficeComputer15,Logged Off Successful
1554195887,SWayman,OfficeComputer9,Started FTP Client
1554195888,LRobinett,OfficeComputer3,Started Web Client
1554195889,SConrad,OfficeComputer20,Logged On Successful
1554195889,SConrad,Server2,Started FTP Client
1554195889,BCombs,Server3,Started SNMP Client
1554195891,BCombs,OfficeComputer6,Logged Off Successful
1554195892,SConrad,OfficeComputer20,Started FTP Client
1554195893,SWayman,OfficeComputer5,Logged Off Successful
1554195895,LRobinett,OfficeComputer16,Logged On Successful
1554195897,EJacobs,OfficeComputer20,Logged On Successful
1554195899,TRivers,OfficeComputer1,Logged Off Successful
1554195901,MFoster,OfficeComputer7,Logged On Successful
1554195902,LRobinett,OfficeComputer16,Started SNMP Client
1554195903,WDavis,OfficeComputer14,Logged Off Successful
1554195905,EJacobs,OfficeComputer9,Logged On Successful
1554195905,EJacobs,OfficeComputer20,Started Python Client
1554195906,EJacobs,OfficeComputer9,Started Web Client
1554195907,RFrank,TestSystem1,Logged Off Successful
1554195908,MFoster,OfficeComputer7,Started SNMP Client
1554195909,SWayman,OfficeComputer19,Logged On Successful
1554195911,LMarshall,OfficeComputer16,Logged On Successful
1554195912,LMarshall,OfficeComputer16,Started Web Client
1554195913,KSwanson,OfficeComputer15,Logged Off Successful
1554195915,EJacobs,OfficeComputer3,Logged On Successful
1554195917,BCombs,TestSystem1,Logged On Successful
1554195917,SWayman,OfficeComputer19,Started Python Client
1554195917,EJacobs,OfficeComputer3,Started Web Client
1554195919,KSwanson,OfficeComputer16,Logged On Successful
1554195921,LMarshall,OfficeComputer9,Logged Off Successful
1554195923,SConrad,OfficeComputer10,Logged Off Successful
1554195923,BCombs,TestSystem1,Started FTP Client
1554195925,SWayman,OfficeComputer2,Logged On Successful
1554195925,KSwanson,OfficeComputer16,Started Web Client
1554195927,LBaker,OfficeComputer3,Logged Off Successful
1554195929,SWayman,Server1,Logged On Successful
1554195931,BCombs,OfficeComputer1,Logged On Successful
1554195932,SWayman,OfficeComputer2,Started SNMP Client
1554195933,TRivers,OfficeComputer10,Logged On Successful
1554195935,LRobinett,OfficeComputer5,Logged On Successful
1554195936,BCombs,OfficeComputer1,Started SNMP Client
1554195937,SConrad,OfficeComputer15,Logged On Successful
1554195937,SWayman,Server1,Started FTP Client
1554195938,TRivers,OfficeComputer10,Started Web Client
1554195939,LMarshall,Server3,Logged On Successful
1554195940,LRobinett,OfficeComputer5,Started Python Client
1554195941,TRivers,OfficeComputer18,Logged On Successful
1554195941,SConrad,OfficeComputer15,Started FTP Client
1554195943,MFoster,OfficeComputer9,Logged On Successful
1554195943,LMarshall,Server3,Started Python Client
1554195945,PCannon,OfficeComputer14,Logged Off Successful
1554195947,KSwanson,OfficeComputer12,Logged Off Successful
1554195948,TRivers,OfficeComputer18,Started SNMP Client
1554195949,LMarshall,OfficeComputer17,Logged On Successful
1554195951,LBaker,OfficeComputer17,Logged On Successful
1554195951,MFoster,OfficeComputer9,Started FTP Client
1554195953,RMelton,Server1,Logged Off Successful
1554195954,LMarshall,OfficeComputer17,Started Web Client
1554195954,LBaker,OfficeComputer17,Started SNMP Client
1554195955,DHawkins,OfficeComputer9,Logged On Successful
1554195957,LBaker,OfficeComputer3,Logged On Successful
1554195959,MBowen,OfficeComputer20,Logged On Successful
1554195961,RKelly,OfficeComputer9,Logged On Successful
1554195963,RMelton,OfficeComputer17,Logged Off Successful
1554195963,DHawkins,OfficeComputer9,Started Web Client
1554195963,LBaker,OfficeComputer3,Started Web Client
1554195965,HMcCann,OfficeComputer2,Logged On Successful
1554195965,MBowen,OfficeComputer20,Started Web Client
1554195967,LMarshall,Server1,Logged Off Successful
1554195967,RKelly,OfficeComputer9,Started Web Client
1554195969,SWayman,OfficeComputer13,Logged On Successful
1554195970,HMcCann,OfficeComputer2,Started SNMP Client
1554195970,SWayman,OfficeComputer13,Started Python Client
1554195971,PCannon,OfficeComputer4,Logged Off Successful
1554195973,KSwanson,OfficeComputer17,Logged On Successful
1554195975,DHawkins,Server1,Logged On Successful
1554195977,RKelly,OfficeComputer3,Logged On Successful
1554195977,DHawkins,Server1,Started Python Client
1554195979,RFrank,OfficeComputer18,Logged On Successful
1554195980,KSwanson,OfficeComputer17,Started FTP Client
1554195981,LCarney,OfficeComputer13,Logged On Successful
1554195981,RKelly,OfficeComputer3,Started Web Client
1554195982,RFrank,OfficeComputer18,Started Web Client
1554195983,LMarshall,OfficeComputer3,Logged On Successful
1554195985,TRivers,OfficeComputer17,Logged Off Successful
1554195987,DHawkins,OfficeComputer2,Logged Off Successful
1554195989,EJacobs,OfficeComputer17,Logged On Successful
1554195989,LCarney,OfficeComputer13,Started Web Client
1554195990,LMarshall,OfficeComputer3,Started Web Client
1554195991,SConrad,OfficeComputer19,Logged Off Successful
1554195993,EJacobs,OfficeComputer11,Logged On Successful
1554195995,LBaker,OfficeComputer20,Logged Off Successful
1554195995,EJacobs,OfficeComputer11,Started FTP Client
1554195997,LCarney,OfficeComputer3,Logged On Successful
1554195997,EJacobs,OfficeComputer17,Started Python Client
1554195998,LCarney,OfficeComputer3,Started FTP Client
1554195999,EJacobs,OfficeComputer9,Logged Off Successful
1554196001,HMcCann,OfficeComputer14,Logged On Successful
1554196003,RFrank,OfficeComputer14,Logged On Successful
1554196005,BCombs,OfficeComputer4,Logged Off Successful
1554196007,MBowen,OfficeComputer15,Logged Off Successful
1554196007,RFrank,OfficeComputer14,Started Web Client
1554196008,HMcCann,OfficeComputer14,Started Web Client
1554196009,BCombs,OfficeComputer8,Logged Off Successful
1554196011,LBaker,OfficeComputer10,Logged On Successful
1554196013,PCannon,OfficeComputer9,Logged Off Successful
1554196015,MBowen,OfficeComputer19,Logged On Successful
1554196017,LMarshall,OfficeComputer11,Logged Off Successful
1554196019,EJacobs,TestSystem2,Logged On Successful
1554196019,LBaker,OfficeComputer10,Started Web Client
1554196021,TRivers,TestSystem2,Logged On Successful
1554196022,MBowen,OfficeComputer19,Started Web Client
1554196023,BCombs,OfficeComputer17,Logged Off Successful
1554196025,RKelly,OfficeComputer13,Logged Off Successful
1554196027,RKelly,OfficeComputer20,Logged On Successful
1554196027,EJacobs,TestSystem2,Started Web Client
1554196028,TRivers,TestSystem2,Started SNMP Client
1554196029,PCannon,OfficeComputer18,Logged On Successful
1554196029,RKelly,OfficeComputer20,Started Python Client
1554196031,RMelton,OfficeComputer18,Logged Off Successful
1554196033,MBowen,OfficeComputer12,Logged Off Successful
1554196033,PCannon,OfficeComputer18,Started Web Client
1554196035,DHawkins,OfficeComputer15,Logged Off Successful
1554196037,MFoster,OfficeComputer4,Logged On Successful
1554196038,MFoster,OfficeComputer4,Started Python Client
1554196039,BCombs,TestSystem2,Logged Off Successful
1554196041,EJacobs,OfficeComputer1,Logged Off Successful
1554196043,HMcCann,OfficeComputer3,Logged Off Successful
1554196045,RKelly,TestSystem1,Logged Off Successful
1554196047,DHawkins,TestSystem2,Logged On Successful
1554196049,KSwanson,OfficeComputer19,Logged On Successful
1554196050,DHawkins,TestSystem2,Started Python Client
1554196050,KSwanson,OfficeComputer19,Started FTP Client
1554196051,RFrank,TestSystem1,Logged Off Successful
1554196053,RMelton,OfficeComputer18,Logged On Successful
1554196055,BCombs,OfficeComputer6,Logged On Successful
1554196057,EJacobs,OfficeComputer10,Logged On Successful
1554196058,RMelton,OfficeComputer18,Started FTP Client
